/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/friendly---26-v-2018_42378881711_o.jpg,211,-430,1934,1836,Anthophila,3000,2000
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-m---29-vii-2022_52252025469_o.jpg,-157,652,3999,2632,Anthophila,5000,3333
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/finally----19-v-2017_34608462102_o.jpg,-63,129,1892,807,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-f---25-vi-2021_51851768689_o.jpg,2458,666,3571,2148,Anthophila,5711,3807
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-f---25-vi-2021_51851768689_o.jpg,2159,1418,3903,2179,Anthophila,5711,3807
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-f---19-viii-2018_48582370906_o.jpg,-755,458,3746,1632,Anthophila,3000,2000
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-m---19-v-2022_52086136154_o.jpg,1042,912,2545,1814,Anthophila,4000,2667
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-f---19-viii-2018_48582372976_o.jpg,-312,96,3280,1154,Anthophila,3000,2000
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/finally----19-v-2017_34730635956_o.jpg,-301,161,1514,779,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-mm---02-v-2020_49878683651_o.jpg,-100,313,1638,1588,Anthophila,4000,2667
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-f---01-viii-2019_48444151621_o.jpg,1686,523,2539,1520,Anthophila,4000,2667
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-m---23-vii-2017_35317627363_o.jpg,-541,-254,2462,1572,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-m---03-vi-2019_48019515607_o.jpg,493,-126,2388,1647,Anthophila,3000,2000
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-m---02-v-2020_49878151283_o.jpg,-55,554,2194,1528,Anthophila,3000,2000
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/friendly---26-v-2018_42329593982_o.jpg,455,-568,2424,2080,Anthophila,3000,2000
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/finally----19-v-2017_34730631296_o.jpg,165,-186,1706,1162,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-f---02-ix-2018_43535833455_o.jpg,-1415,856,5440,1831,Anthophila,4000,2667
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/finally----19-v-2017_34730626306_o.jpg,340,-2,1520,951,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-m---02-v-2020_49878142073_o.jpg,489,357,2414,1158,Anthophila,3000,2000
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-m---02-v-2020_49878142073_o.jpg,800,648,2111,1363,Anthophila,3000,2000
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-m---14-vi-2018_42306102194_o.jpg,-759,-1462,4501,3591,Anthophila,4000,2667
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/El.gritche-Hylaeus pictus/hylaeus-pictus-f---19-viii-2018_48582515617_o.jpg,632,-620,3172,3199,Anthophila,4000,2667
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/Simon.Oliver_Hylaeus pictus/hylaeus-cf-pictus-colletidae---plasterer-bees_21973790738_Simon.Oliver.jpg,262,-450,2165,2412,Anthophila,2568,1926
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/Simon.Oliver_Hylaeus pictus/hylaeus-pictus-colletidae---plasterer-bees_52629964385_Simon.Oliver.jpg,-1,133,2719,1749,Anthophila,2617,1963
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/Simon.Oliver_Hylaeus pictus/hylaeus-cf-pictus-colletidae---plasterer-bees_29942187813_Simon.Oliver.jpg,-685,408,3062,1384,Anthophila,2460,1845
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/Simon.Oliver_Hylaeus pictus/hylaeus-pictus-colletidae---plasterer-bees_52621983524_Simon.Oliver.jpg,-230,568,3256,1568,Anthophila,2985,2239
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/Simon.Oliver_Hylaeus pictus/hylaeus-cf-pictus-colletidae---plasterer-bees_49559601408_Simon.Oliver.jpg,696,654,2887,1956,Anthophila,3492,2619
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/Simon.Oliver_Hylaeus pictus/hylaeus-cf-pictus-colletidae---plasterer-bees_50627408538_Simon.Oliver.jpg,34,-259,2436,2060,Anthophila,2401,1801
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/Simon.Oliver_Hylaeus pictus/hylaeus-pictus-colletidae---plasterer-bees_51859508188_Simon.Oliver.jpg,867,601,1685,1251,Anthophila,2508,1881
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Hylaeus pictus/Simon.Oliver_Hylaeus pictus/hylaeus-cf-pictus-colletidae---plasterer-bees_30539778666_Simon.Oliver.jpg,-970,34,3723,2008,Anthophila,2864,2148
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Pasites maculatus/Simon.Oliver_Pasites maculatus/pasites-maculatus-apidae_33229387138_Simon.Oliver.jpg,470,356,2687,2159,Anthophila,3189,2392
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Pasites maculatus/El.gritche-Pasites maculatus/pasites-maculatus---28-vii-2015_20828205222_o.jpg,639,413,1211,800,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Pasites maculatus/El.gritche-Pasites maculatus/pasites-maculatus---28-vii-2015_20828205222_o.jpg,593,619,1262,973,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Andrena bicolorata/El.gritche-Andrena bicolorata/andrena-bicolorata-f---22-iii-2018_40971875591_o.jpg,206,488,2641,1478,Anthophila,3000,2000
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Andrena bicolorata/El.gritche-Andrena bicolorata/andrena-bicolorata-f---19-iii-2017_33556293915_o.jpg,-62,185,1937,1118,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Andrena bicolorata/El.gritche-Andrena bicolorata/andrena-bicolorata-f---20-iv-2015_17037631670_o.jpg,23,11,1853,862,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Andrena bicolorata/El.gritche-Andrena bicolorata/andrena-bicolorata-f---20-iv-2015_16604962613_o.jpg,658,104,1742,1190,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Andrena bicolor/El.gritche-Andrena bicolor/andrena-bicolor-m---25-v-2015_17902785398_o.jpg,510,317,1442,657,Anthophila,1900,1290
/home/lucien/projet_lepinoc/bees_detection/data_bees_detection/Anthophila/Andrena bicolor/El.gritche-Andrena bicolor/andrena-bicolor-m---25-v-2015_17902785398_o.jpg,294,446,1616,815,Anthophila,1900,1290
