/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2f6ce3d760e060c658612e3070848811.jpg,0.305013,0.356079,0.037109,0.039795,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/5fe0639b1c5a1951bd1b523dc234cf51.jpg,0.152344,0.044312,0.060547,0.070068,Euproctis similis
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/5fe0639b1c5a1951bd1b523dc234cf51.jpg,0.523763,0.037964,0.056641,0.040283,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/5fe0639b1c5a1951bd1b523dc234cf51.jpg,0.595378,0.370361,0.024089,0.029785,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/5fe0639b1c5a1951bd1b523dc234cf51.jpg,0.344076,0.335205,0.104818,0.065918,Malacosoma neustria
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/8d971d1fb22ced8b64fc6bc6537acec7.jpg,0.245768,0.855713,0.031901,0.031250,Eudonia mercurella
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/3d38190b4fed884fb25869515bc32b03.jpg,0.751790,0.214233,0.053711,0.023193,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.804688,0.028564,0.039714,0.029785,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.835286,0.145874,0.024089,0.032959,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.571289,0.116577,0.025391,0.027588,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.493327,0.178223,0.034180,0.036133,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.525879,0.466797,0.036784,0.036133,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.438151,0.362427,0.048177,0.015869,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.379395,0.825195,0.069336,0.030762,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.787109,0.769409,0.032552,0.031982,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.212402,0.950928,0.038086,0.031738,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.309245,0.254028,0.065104,0.032959,Dolicharthria punctalis
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.290365,0.973267,0.080729,0.033936,Idaea
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/7185ae75c575440a0fdaa8b34891622f.jpg,0.293783,0.546021,0.093424,0.020264,Idaea ostrinaria
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/b8c702afde391ba020076ecf47be6e0f.jpg,0.112630,0.253540,0.019531,0.038330,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/ebd9fbcba2463d4788b1daddf437cbc3.jpg,0.379395,0.417114,0.026367,0.030029,Tortricidae
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/ebd9fbcba2463d4788b1daddf437cbc3.jpg,0.410319,0.870605,0.021810,0.042480,Chrysoteuchia culmella
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.201172,0.029053,0.014323,0.030762,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.250651,0.083130,0.033854,0.045654,Eilema caniola
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.876953,0.048218,0.055339,0.064697,Eilema caniola
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.083008,0.101807,0.029948,0.074219,Eilema caniola
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.518880,0.358521,0.043620,0.063721,Eilema caniola
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.739746,0.965698,0.055013,0.057373,Eilema caniola
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.412760,0.575684,0.038411,0.062500,Eilema caniola
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.322266,0.236572,0.032552,0.029785,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.446777,0.396851,0.012695,0.021240,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.882650,0.713623,0.010091,0.018066,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.100749,0.813965,0.045247,0.046875,Lepidoptera
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.102702,0.430786,0.021159,0.023193,Tortricidae
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.177083,0.230713,0.059245,0.039062,Dolicharthria punctalis
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.457357,0.188843,0.056641,0.014893,Dolicharthria punctalis
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.610189,0.249268,0.056315,0.042480,Dolicharthria punctalis
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.723470,0.290649,0.036784,0.031982,Dolicharthria punctalis
/home/lucien/projet_lepinoc/data/data/lepinoc2022/ann/2fe2c12b7e39d31b08b18b2aba0cf634.jpg,0.896159,0.251953,0.056641,0.030762,Dolicharthria punctalis
